what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697609796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697611281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697614234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697616156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697616625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697642156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697644031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697645562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269697653875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697659734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697677453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269697682156
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269697683218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269697685890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269697693218
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269697699078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269697707921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269697708640
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269697711640
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269697716921
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269697744109
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269697769406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697771562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269697817671
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269697817687
