what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575233546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575233671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575272718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575272828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575284562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575284656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575301000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575301109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575356843
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575357562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575358031
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575358546
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575359203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575359640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575360078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575362859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575363171
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269575363421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269575374937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575377781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575648875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575650578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575650593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269575650687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269576023656
