what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1269691231031
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1269691231421
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1269691231609
started,bundle,org.eclipse.acceleo.ide.ui,0.8.1.v200909161003,"org.eclipse.acceleo.ide.ui",1269691231625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269691234265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691236234
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269691239515
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691239515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691240500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691240578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691240828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691247609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691250687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691299968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691300890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691300890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691300968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691361937
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1269691361953
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691370484
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691370625
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1269691371109
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691371296
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269691371406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269691373015
