what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696127703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696127703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696127703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696263453
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696273500
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269696275296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696282000
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269696287625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696290000
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696290140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696330421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696330437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696330468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696552687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696555453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696555453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696555531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696566125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269696574796
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696580546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696616421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696616531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696620984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696621093
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269696624203
