what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269696715375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696731859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696731859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696731859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696795796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696799281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696799359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696809156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696810171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696811046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696814765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696849359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696849531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696852484
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696852843
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696853062
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696853218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696853390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696853546
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269696853765
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696863406
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269696868921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696888734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696888859
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696892546
